terrain_path,satellite_path,slope_variation,elevation_change,water_proximity,vegetation_density,coastal,has_lake,has_river,z,x,y
10216_22808.png,10216_22808.png,0.02048482298851013,403.5,0.009674072265625,0.39071860909461975,False,False,False,16,10216,22808
10216_22809.png,10216_22809.png,0.019104248285293578,415.900390625,0.0383758544921875,0.38530397415161133,False,False,False,16,10216,22809
10216_22810.png,10216_22810.png,0.024441532293955483,249.8994140625,0.0147247314453125,0.3737393021583557,False,False,False,16,10216,22810
10216_22811.png,10216_22811.png,0.0214885413646698,265.3994140625,0.004241943359375,0.38069477677345276,False,False,False,16,10216,22811
10216_22812.png,10216_22812.png,0.019723693529764812,219.7001953125,0.002899169921875,0.3961031436920166,False,False,False,16,10216,22812
10216_22813.png,10216_22813.png,0.023327624797821044,271.1005859375,0.001495361328125,0.3980487585067749,False,False,False,16,10216,22813
10216_22814.png,10216_22814.png,0.01638643443584442,278.7998046875,0.0102691650390625,0.3924645185470581,False,False,False,16,10216,22814
10216_22815.png,10216_22815.png,0.018620675802230834,311.30078125,0.0071258544921875,0.38770440220832825,False,False,False,16,10216,22815
10216_22816.png,10216_22816.png,0.01653343141078949,327.7998046875,0.029022216796875,0.3895948827266693,False,False,False,16,10216,22816
10216_22817.png,10216_22817.png,0.012785333395004272,41.8994140625,0.0,0.36864620447158813,False,False,False,16,10216,22817
10216_22818.png,10216_22818.png,0.0018537010997533797,21.5,0.02130126953125,0.3719494640827179,False,False,False,16,10216,22818
10216_22819.png,10216_22819.png,0.012808205684026082,99.7001953125,0.0233917236328125,0.3752345144748688,False,False,False,16,10216,22819
10216_22820.png,10216_22820.png,0.01681269407272339,99.3994140625,0.05035400390625,0.37338873744010925,False,False,False,16,10216,22820
10216_22821.png,10216_22821.png,0.02284053365389506,298.80078125,0.0909271240234375,0.38339799642562866,False,False,False,16,10216,22821
10216_22822.png,10216_22822.png,0.01828168034553528,344.3994140625,0.0017547607421875,0.37672483921051025,False,False,False,16,10216,22822
10216_22823.png,10216_22823.png,0.03311931689580282,263.2998046875,0.00115966796875,0.37397295236587524,False,False,False,16,10216,22823
10216_22824.png,10216_22824.png,0.02340226968129476,235.2998046875,0.0001068115234375,0.37701207399368286,False,False,False,16,10216,22824
10216_22825.png,10216_22825.png,0.020870882272720336,199.0,0.003814697265625,0.38626721501350403,False,False,False,16,10216,22825
10216_22826.png,10216_22826.png,0.014993159969647726,184.7998046875,0.0143585205078125,0.3896538317203522,False,False,False,16,10216,22826
10216_22827.png,10216_22827.png,0.021122491359710692,240.2998046875,0.0009613037109375,0.39433321356773376,False,False,False,16,10216,22827
10216_22828.png,10216_22828.png,0.016503926118214926,312.099609375,0.0052032470703125,0.3856147527694702,False,False,False,16,10216,22828
10216_22829.png,10216_22829.png,0.0230335791905721,251.7998046875,0.0222320556640625,0.378416508436203,False,False,False,16,10216,22829
10216_22830.png,10216_22830.png,0.01872555414835612,269.7001953125,0.0030975341796875,0.38559263944625854,False,False,False,16,10216,22830
10217_22808.png,10217_22808.png,0.02008073131243388,225.30078125,0.0031890869140625,0.3928644061088562,False,False,False,16,10217,22808
10217_22809.png,10217_22809.png,0.015259046355883281,297.400390625,0.0121612548828125,0.3916289806365967,False,False,False,16,10217,22809
10217_22810.png,10217_22810.png,0.01966411272684733,196.8994140625,0.031219482421875,0.3816518783569336,False,False,False,16,10217,22810
10217_22811.png,10217_22811.png,0.01819406549135844,294.2001953125,0.0085601806640625,0.37631678581237793,False,False,False,16,10217,22811
10217_22812.png,10217_22812.png,0.023044292132059732,245.0,0.007110595703125,0.39283663034439087,False,False,False,16,10217,22812
10217_22813.png,10217_22813.png,0.020281585057576497,319.3994140625,0.0099029541015625,0.4000236690044403,False,False,False,16,10217,22813
10217_22814.png,10217_22814.png,0.022162518898646035,279.099609375,0.0211334228515625,0.3899158835411072,False,False,False,16,10217,22814
10217_22815.png,10217_22815.png,0.01936911344528198,282.7998046875,0.0119171142578125,0.38988006114959717,False,False,False,16,10217,22815
10217_22816.png,10217_22816.png,0.016093241175015767,299.900390625,0.0142059326171875,0.3876410126686096,False,False,False,16,10217,22816
